,params,mean_test_PRECISION,rank_test_PRECISION,mean_test_F1,rank_test_F1,mean_test_RECALL,rank_test_RECALL
186,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.8283752860411898,46,0.8292585967004572,37,0.8333333333333334,325
187,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
188,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
189,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
190,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
191,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
192,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
193,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
194,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
195,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
196,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
197,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
198,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
199,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
200,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
201,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
202,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
203,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
204,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
205,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
206,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
207,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
208,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
209,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
210,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
211,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
212,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
213,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
214,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
215,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
216,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
217,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
218,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
219,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
220,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
221,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
222,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
223,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
224,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
225,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
226,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
227,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
228,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
229,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
230,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
231,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
232,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
233,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
234,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
235,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
236,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
237,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
238,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 0.5, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
